time,body_index,body_name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
20.51000000,1,body2,2.19602209,-0.51319713,-13.81327383,0.25465193,0.21429403,-0.77754366
20.51000000,2,body3,-1.54243819,1.64520927,-13.81326345,0.05825670,0.32768599,-0.77753937
20.51000000,3,body4,-0.70874520,-1.22757107,-16.15428602,-0.18598618,-0.32214188,-0.72787062
20.51500000,0,body1,0.10906983,0.18890836,-14.99052025,-0.25412159,-0.44015779,-0.43265271
20.51500000,1,body2,2.19728517,-0.51212004,-13.81716275,0.25057504,0.21655298,-0.77801244
20.51500000,2,body3,-1.54213691,1.64684171,-13.81715229,0.06225142,0.32528481,-0.77800814
20.51500000,3,body4,-0.70967460,-1.22918081,-16.15792483,-0.18576519,-0.32175918,-0.72765306
20.52000000,0,body1,0.10779857,0.18670643,-14.99267995,-0.25438253,-0.44060977,-0.43122838
20.52000000,1,body2,2.19852781,-0.51103162,-13.82105400,0.24647098,0.21882282,-0.77847900
20.52000000,2,body3,-1.54181560,1.64846209,-13.82104348,0.06626917,0.32286555,-0.77847468
20.52000000,3,body4,-0.71060290,-1.23078865,-16.16156255,-0.18554840,-0.32138376,-0.72743212
20.52500000,0,body1,0.10652604,0.18450231,-14.99483256,-0.25462639,-0.44103216,-0.42981994
20.52500000,1,body2,2.19974986,-0.50993182,-13.82494758,0.24234062,0.22110299,-0.77894331
20.52500000,2,body3,-1.54147415,1.65007034,-13.82493699,0.07030901,0.32042868,-0.77893897
20.52500000,3,body4,-0.71153012,-1.23239464,-16.16519915,-0.18533595,-0.32101586,-0.72720775
20.53000000,0,body1,0.10525233,0.18229616,-14.99697818,-0.25485282,-0.44142438,-0.42842761
20.53000000,1,body2,2.20095119,-0.50882060,-13.82884348,0.23818490,0.22339289,-0.77940533
20.53000000,2,body3,-1.54111244,1.65166635,-13.82883282,0.07436996,0.31797471,-0.77940097
20.53000000,3,body4,-0.71245630,-1.23399880,-16.16883462,-0.18512797,-0.32065569,-0.72697990
20.53500000,0,body1,0.10397754,0.18008812,-14.99911687,-0.25506150,-0.44178583,-0.42705159
20.53500000,1,body2,2.20213168,-0.50769791,-13.83274168,0.23400478,0.22569193,-0.77986503
20.53500000,2,body3,-1.54073038,1.65325006,-13.83273095,0.07845102,0.31550418,-0.77986065
20.53500000,3,body4,-0.71338144,-1.23560119,-16.17246894,-0.18492457,-0.32030347,-0.72674852
20.54000000,0,body1,0.10270175,0.17787835,-15.00124872,-0.25525210,-0.44211596,-0.42569208
20.54000000,1,body2,2.20329121,-0.50656370,-13.83664217,0.22980126,0.22799946,-0.78032239
20.54000000,2,body3,-1.54032787,1.65482137,-13.83663137,0.08255113,0.31301763,-0.78031800
20.54000000,3,body4,-0.71430559,-1.23720183,-16.17610210,-0.18472587,-0.31995938,-0.72651357
20.54500000,0,body1,0.10142505,0.17566701,-15.00337382,-0.25542429,-0.44241423,-0.42434925
20.54500000,1,body2,2.20442967,-0.50541793,-13.84054494,0.22557538,0.23031485,-0.78077739
20.54500000,2,body3,-1.53990481,1.65638021,-13.84053408,0.08666924,0.31051564,-0.78077298
20.54500000,3,body4,-0.71522874,-1.23880078,-16.17973407,-0.18453199,-0.31962364,-0.72627501
20.55000000,0,body1,0.10014754,0.17345426,-15.00549224,-0.25557779,-0.44268011,-0.42302326
20.55000000,1,body2,2.20554695,-0.50426057,-13.84444998,0.22132819,0.23263742,-0.78123000
20.55000000,2,body3,-1.53946111,1.65792650,-13.84443906,0.09080421,0.30799879,-0.78122557
20.55000000,3,body4,-0.71615095,-1.24039806,-16.18336484,-0.18434303,-0.31929643,-0.72603280
20.55500000,0,body1,0.09886930,0.17124027,-15.00760408,-0.25571231,-0.44291311,-0.42171426
20.55500000,1,body2,2.20664293,-0.50309158,-13.84835728,0.21706080,0.23496650,-0.78168020
20.55500000,2,body3,-1.53899671,1.65946018,-13.84834629,0.09495493,0.30546770,-0.78167575
20.55500000,3,body4,-0.71707222,-1.24199373,-16.18699439,-0.18415910,-0.31897792,-0.72578692
20.56000000,0,body1,0.09759044,0.16902519,-15.00970941,-0.25582757,-0.44311276,-0.42042238
20.56000000,1,body2,2.20771754,-0.50191092,-13.85226682,0.21277434,0.23730140,-0.78212796
20.56000000,2,body3,-1.53851151,1.66098116,-13.85225577,0.09912022,0.30292300,-0.78212351
20.56000000,3,body4,-0.71799258,-1.24358784,-16.19062271,-0.18398030,-0.31866830,-0.72553734
20.56500000,0,body1,0.09631106,0.16680920,-15.01180833,-0.25592332,-0.44327861,-0.41914774
20.56500000,1,body2,2.20877066,-0.50071858,-13.85617860,0.20846995,0.23964140,-0.78257329
20.56500000,2,body3,-1.53800545,1.66248939,-13.85616748,0.10329889,0.30036533,-0.78256882
20.56500000,3,body4,-0.71891206,-1.24518041,-16.19424976,-0.18380671,-0.31836771,-0.72528402
20.57000000,0,body1,0.09503124,0.16459246,-15.01390092,-0.25599931,-0.44341024,-0.41789043
20.57000000,1,body2,2.20980222,-0.49951453,-13.86009259,0.20414884,0.24198579,-0.78301615
20.57000000,2,body3,-1.53747847,1.66398480,-13.86008141,0.10748973,0.29779536,-0.78301167
20.57000000,3,body4,-0.71983069,-1.24677151,-16.19787554,-0.18363843,-0.31807631,-0.72502696
20.57500000,0,body1,0.09375110,0.16237515,-15.01598726,-0.25605532,-0.44350725,-0.41665055
20.57500000,1,body2,2.21081214,-0.49829875,-13.86400880,0.19981219,0.24433382,-0.78345654
20.57500000,2,body3,-1.53693050,1.66546733,-13.86399755,0.11169148,0.29521377,-0.78345205
20.57500000,3,body4,-0.72074849,-1.24836117,-16.20150002,-0.18347553,-0.31779423,-0.72476614
20.58000000,0,body1,0.09247073,0.16015744,-15.01806745,-0.25609114,-0.44356929,-0.41542815
20.58000000,1,body2,2.21180033,-0.49707122,-13.86792720,0.19546125,0.24668475,-0.78389444
20.58000000,2,body3,-1.53636150,1.66693692,-13.86791588,0.11590289,0.29262124,-0.78388994
20.58000000,3,body4,-0.72166548,-1.24994945,-16.20512319,-0.18331810,-0.31752161,-0.72450154
20.58500000,0,body1,0.09119022,0.15793952,-15.02014157,-0.25610657,-0.44359603,-0.41422329
20.58500000,1,body2,2.21276674,-0.49583193,-13.87184778,0.19109726,0.24903782,-0.78432986
20.58500000,2,body3,-1.53577143,1.66839353,-13.87183640,0.12012268,0.29001849,-0.78432534
20.58500000,3,body4,-0.72258171,-1.25153639,-16.20874503,-0.18316619,-0.31725856,-0.72423316
20.59000000,0,body1,0.08990969,0.15572154,-15.02220971,-0.25610145,-0.44358715,-0.41303600
20.59000000,1,body2,2.21371130,-0.49458087,-13.87577053,0.18672152,0.25139226,-0.78476277
20.59000000,2,body3,-1.53516023,1.66983709,-13.87575909,0.12434955,0.28740623,-0.78475825
20.59000000,3,body4,-0.72349719,-1.25312203,-16.21236552,-0.18301986,-0.31700519,-0.72396099
20.59500000,0,body1,0.08862924,0.15350371,-15.02427196,-0.25607561,-0.44354240,-0.41186628
20.59500000,1,body2,2.21463395,-0.49331803,-13.87969544,0.18233529,0.25374731,-0.78519318
20.59500000,2,body3,-1.53452789,1.67126758,-13.87968394,0.12858217,0.28478521,-0.78518865
20.59500000,3,body4,-0.72441195,-1.25470644,-16.21598464,-0.18287918,-0.31676159,-0.72368503
20.60000000,0,body1,0.08734897,0.15128618,-15.02632841,-0.25602891,-0.44346152,-0.41071414
20.60000000,1,body2,2.21553465,-0.49204343,-13.88362249,0.17793991,0.25610217,-0.78562109
20.60000000,2,body3,-1.53387437,1.67268494,-13.88361094,0.13281921,0.28215616,-0.78561655
20.60000000,3,body4,-0.72532602,-1.25628965,-16.21960236,-0.18274419,-0.31652784,-0.72340529
20.60500000,0,body1,0.08606899,0.14906915,-15.02837913,-0.25596126,-0.44334433,-0.40957956
20.60500000,1,body2,2.21641334,-0.49075704,-13.88755168,0.17353667,0.25845607,-0.78604649
20.60500000,2,body3,-1.53319966,1.67408913,-13.88754007,0.13705935,0.27951983,-0.78604195
20.60500000,3,body4,-0.72623943,-1.25787172,-16.22321868,-0.18261492,-0.31630401,-0.72312178
20.61000000,0,body1,0.08478939,0.14685280,-15.03042423,-0.25587253,-0.44319065,-0.40846248
20.61000000,1,body2,2.21727001,-0.48945890,-13.89148299,0.16912693,0.26080822,-0.78646940
20.61000000,2,body3,-1.53250375,1.67548013,-13.89147132,0.14130122,0.27687698,-0.78646485
20.61000000,3,body4,-0.72715221,-1.25945269,-16.22683358,-0.18249141,-0.31609014,-0.72283451
20.61500000,0,body1,0.08351030,0.14463730,-15.03246379,-0.25576266,-0.44300035,-0.40736287
20.61500000,1,body2,2.21810462,-0.48814899,-13.89541641,0.16471202,0.26315781,-0.78688981
20.61500000,2,body3,-1.53178662,1.67685790,-13.89540468,0.14554347,0.27422838,-0.78688525
20.61500000,3,body4,-0.72806438,-1.26103262,-16.23044702,-0.18237368,-0.31588630,-0.72254350
20.62000000,0,body1,0.08223180,0.14242286,-15.03449789,-0.25563159,-0.44277332,-0.40628063
20.62000000,1,body2,2.21891713,-0.48682735,-13.89935192,0.16029329,0.26550407,-0.78730774
20.62000000,2,body3,-1.53104828,1.67822241,-13.89934013,0.14978474,0.27157480,-0.78730318
20.62000000,3,body4,-0.72897598,-1.26261155,-16.23405900,-0.18226175,-0.31569249,-0.72224876
20.62500000,0,body1,0.08095402,0.14020963,-15.03652662,-0.25547927,-0.44250949,-0.40521568
20.62500000,1,body2,2.21970755,-0.48549399,-13.90328951,0.15587209,0.26784619,-0.78772320
20.62500000,2,body3,-1.53028875,1.67957365,-13.90327767,0.15402366,0.26891702,-0.78771863
20.62500000,3,body4,-0.72988704,-1.26418954,-16.23766950,-0.18215563,-0.31550874,-0.72195033
20.63000000,0,body1,0.07967705,0.13799782,-15.03855007,-0.25530570,-0.44220885,-0.40416790
20.63000000,1,body2,2.22047586,-0.48414893,-13.90722918,0.15144977,0.27018339,-0.78813619
20.63000000,2,body3,-1.52950802,1.68091158,-13.90721728,0.15825887,0.26625581,-0.78813162
20.63000000,3,body4,-0.73079758,-1.26576664,-16.24127850,-0.18205531,-0.31533505,-0.72164824
20.63500000,0,body1,0.07840100,0.13578761,-15.04056833,-0.25511087,-0.44187139,-0.40313717
20.63500000,1,body2,2.22122206,-0.48279219,-13.91117090,0.14702770,0.27251487,-0.78854674
20.63500000,2,body3,-1.52870614,1.68223621,-13.91115895,0.16248901,0.26359195,-0.78854217
20.63500000,3,body4,-0.73170763,-1.26734289,-16.24488598,-0.18196079,-0.31517140,-0.72134251
20.64000000,0,body1,0.07712597,0.13357917,-15.04258147,-0.25489481,-0.44149716,-0.40212334
20.64000000,1,body2,2.22194615,-0.48142382,-13.91511467,0.14260723,0.27483985,-0.78895486
20.64000000,2,body3,-1.52788312,1.68354751,-13.91510267,0.16671272,0.26092623,-0.78895028
20.64000000,3,body4,-0.73261722,-1.26891835,-16.24849192,-0.18187206,-0.31501778,-0.72103319
20.64500000,0,body1,0.07585208,0.13137270,-15.04458959,-0.25465757,-0.44108622,-0.40112625
20.64500000,1,body2,2.22264814,-0.48004383,-13.91906048,0.13818970,0.27715755,-0.78936057
20.64500000,2,body3,-1.52703900,1.68484547,-13.91904842,0.17092866,0.25825941,-0.78935600
20.64500000,3,body4,-0.73352639,-1.27049307,-16.25209631,-0.18178910,-0.31487413,-0.72072031
20.65000000,0,body1,0.07457943,0.12916837,-15.04659276,-0.25439920,-0.44063870,-0.40014571
20.65000000,1,body2,2.22332806,-0.47865228,-13.92300830,0.13377646,0.27946720,-0.78976390
20.65000000,2,body3,-1.52617382,1.68613011,-13.92299620,0.17513549,0.25559228,-0.78975932
20.65000000,3,body4,-0.73443515,-1.27206710,-16.25569912,-0.18171186,-0.31474042,-0.72040392
20.65500000,0,body1,0.07330813,0.12696637,-15.04859107,-0.25411979,-0.44015473,-0.39918154
20.65500000,1,body2,2.22398593,-0.47724920,-13.92695814,0.12936883,0.28176804,-0.79016486
20.65500000,2,body3,-1.52528763,1.68740141,-13.92694599,0.17933187,0.25292560,-0.79016029
20.65500000,3,body4,-0.73534354,-1.27364048,-16.25930034,-0.18164032,-0.31461656,-0.72008407
20.66000000,0,body1,0.07203827,0.12476688,-15.05058461,-0.25381944,-0.43963450,-0.39823352
20.66000000,1,body2,2.22462177,-0.47583464,-13.93090997,0.12496814,0.28405931,-0.79056350
20.66000000,2,body3,-1.52438049,1.68865937,-13.93089777,0.18351650,0.25026015,-0.79055893
20.66000000,3,body4,-0.73625159,-1.27521326,-16.26289995,-0.18157443,-0.31450249,-0.71976081
20.66500000,0,body1,0.07076997,0.12257008,-15.05257344,-0.25349828,-0.43907822,-0.39730143
20.66500000,1,body2,2.22523563,-0.47440865,-13.93486379,0.12057568,0.28634026,-0.79095983
20.66500000,2,body3,-1.52345246,1.68990402,-13.93485155,0.18768809,0.24759667,-0.79095526
20.66500000,3,body4,-0.73715932,-1.27678550,-16.26649794,-0.18151413,-0.31439811,-0.71943420
20.67000000,0,body1,0.06950332,0.12037616,-15.05455765,-0.25315645,-0.43848613,-0.39638503
20.67000000,1,body2,2.22582755,-0.47297129,-13.93881959,0.11619275,0.28861018,-0.79135388
20.67000000,2,body3,-1.52250361,1.69113535,-13.93880730,0.19184534,0.24493592,-0.79134932
20.67000000,3,body4,-0.73806676,-1.27835725,-16.27009429,-0.18145937,-0.31430331,-0.71910428
20.67500000,0,body1,0.06823844,0.11818528,-15.05653731,-0.25279411,-0.43785852,-0.39548406
20.67500000,1,body2,2.22639758,-0.47152260,-13.94277735,0.11182063,0.29086833,-0.79174570
20.67500000,2,body3,-1.52153401,1.69235339,-13.94276501,0.19598701,0.24227864,-0.79174114
20.67500000,3,body4,-0.73897395,-1.27992854,-16.27368898,-0.18141008,-0.31421799,-0.71877113
20.68000000,0,body1,0.06697541,0.11599763,-15.05851251,-0.25241144,-0.43719569,-0.39459826
20.68000000,1,body2,2.22694578,-0.47006265,-13.94673707,0.10746055,0.29311401,-0.79213531
20.68000000,2,body3,-1.52054374,1.69355816,-13.94672468,0.20011186,0.23962555,-0.79213076
20.68000000,3,body4,-0.73988090,-1.28149943,-16.27728200,-0.18136618,-0.31414201,-0.71843480
20.68500000,0,body1,0.06571436,0.11381338,-15.06048332,-0.25200863,-0.43649799,-0.39372735
20.68500000,1,body2,2.22747221,-0.46859151,-13.95069872,0.10311375,0.29534653,-0.79252275
20.68500000,2,body3,-1.51953290,1.69474967,-13.95068629,0.20421867,0.23697739,-0.79251821
20.68500000,3,body4,-0.74078764,-1.28306996,-16.28087332,-0.18132760,-0.31407522,-0.71809537
20.69000000,0,body1,0.06445536,0.11163271,-15.06244981,-0.25158590,-0.43576578,-0.39287104
20.69000000,1,body2,2.22797694,-0.46710923,-13.95466231,0.09878143,0.29756523,-0.79290806
20.69000000,2,body3,-1.51850156,1.69592795,-13.95464984,0.20830627,0.23433486,-0.79290353
20.69000000,3,body4,-0.74169420,-1.28464018,-16.28446294,-0.18129423,-0.31401749,-0.71775289
20.69500000,0,body1,0.06319853,0.10945578,-15.06441205,-0.25114348,-0.43499947,-0.39202903
20.69500000,1,body2,2.22846005,-0.46561590,-13.95862782,0.09446477,0.29976944,-0.79329129
20.69500000,2,body3,-1.51744985,1.69709304,-13.95861531,0.21237349,0.23169864,-0.79328676
20.69500000,3,body4,-0.74260061,-1.28621014,-16.28805085,-0.18126600,-0.31396864,-0.71740744
20.70000000,0,body1,0.06194396,0.10728277,-15.06637012,-0.25068162,-0.43419947,-0.39120100
20.70000000,1,body2,2.22892162,-0.46411159,-13.96259524,0.09016492,0.30195852,-0.79367246
20.70000000,2,body3,-1.51637784,1.69824496,-13.96258269,0.21641921,0.22906942,-0.79366795
20.70000000,3,body4,-0.74350690,-1.28777987,-16.29163701,-0.18124280,-0.31392850,-0.71705909
20.70500000,0,body1,0.06069175,0.10511384,-15.06832409,-0.25020058,-0.43336625,-0.39038663
20.70500000,1,body2,2.22936173,-0.46259637,-13.96656456,0.08588301,0.30413186,-0.79405164
20.70500000,2,body3,-1.51528567,1.69938375,-13.96655197,0.22044233,0.22644785,-0.79404713
20.70500000,3,body4,-0.74441307,-1.28934942,-16.29522143,-0.18122453,-0.31389689,-0.71670792
20.71000000,0,body1,0.05944198,0.10294916,-15.07027401,-0.24970062,-0.43250028,-0.38958559
20.71000000,1,body2,2.22978048,-0.46107032,-13.97053577,0.08162012,0.30628886,-0.79442885
20.71000000,2,body3,-1.51417344,1.70050946,-13.97052314,0.22444178,0.22383459,-0.79442436
20.71000000,3,body4,-0.74531917,-1.29091884,-16.29880409,-0.18121106,-0.31387361,-0.71635399
20.71500000,0,body1,0.05819477,0.10078889,-15.07221996,-0.24918205,-0.43160206,-0.38879754
20.71500000,1,body2,2.23017797,-0.45953353,-13.97450886,0.07737731,0.30842893,-0.79480416
20.71500000,2,body3,-1.51304127,1.70162212,-13.97449619,0.22841654,0.22123026,-0.79479967
20.71500000,3,body4,-0.74622521,-1.29248816,-16.30238497,-0.18120229,-0.31385847,-0.71599740
20.72000000,0,body1,0.05695019,0.09863320,-15.07416201,-0.24864517,-0.43067212,-0.38802214
20.72000000,1,body2,2.23055429,-0.45798609,-13.97848382,0.07315563,0.31055152,-0.79517760
20.72000000,2,body3,-1.51188929,1.70272179,-13.97847112,0.23236559,0.21863548,-0.79517313
20.72000000,3,body4,-0.74713122,-1.29405743,-16.30596406,-0.18119810,-0.31385125,-0.71563821
20.72500000,0,body1,0.05570835,0.09648222,-15.07610021,-0.24809028,-0.42971100,-0.38725904
20.72500000,1,body2,2.23090956,-0.45642807,-13.98246065,0.06895604,0.31265609,-0.79554922
20.72500000,2,body3,-1.51071764,1.70380851,-13.98244791,0.23628799,0.21605082,-0.79554476
20.72500000,3,body4,-0.74803722,-1.29562668,-16.30954135,-0.18119835,-0.31385173,-0.71527650
20.73000000,0,body1,0.05446932,0.09433614,-15.07803462,-0.24751772,-0.42871927,-0.38650786
20.73000000,1,body2,2.23124389,-0.45485958,-13.98643932,0.06477953,0.31474212,-0.79591908
20.73000000,2,body3,-1.50952644,1.70488233,-13.98642655,0.24018280,0.21347688,-0.79591463
20.73000000,3,body4,-0.74894323,-1.29719595,-16.31311682,-0.18120293,-0.31385968,-0.71491236
20.73500000,0,body1,0.05323320,0.09219508,-15.07996530,-0.24692783,-0.42769750,-0.38576826
20.73500000,1,body2,2.23155740,-0.45328071,-13.99041984,0.06062700,0.31680912,-0.79628722
20.73500000,2,body3,-1.50831584,1.70594331,-13.99040704,0.24404914,0.21091419,-0.79628279
20.73500000,3,body4,-0.74984927,-1.29876527,-16.31669047,-0.18121168,-0.31387488,-0.71454586
20.74000000,0,body1,0.05200007,0.09005921,-15.08189232,-0.24632094,-0.42664631,-0.38503986
20.74000000,1,body2,2.23185020,-0.45169154,-13.99440220,0.05649935,0.31885662,-0.79665370
20.74000000,2,body3,-1.50708598,1.70699150,-13.99438936,0.24788615,0.20836329,-0.79664929
20.74000000,3,body4,-0.75075537,-1.30033470,-16.32026227,-0.18122447,-0.31389707,-0.71417709
20.74500000,0,body1,0.05077002,0.08792867,-15.08381572,-0.24569742,-0.42556631,-0.38432229
20.74500000,1,body2,2.23212243,-0.45009219,-13.99838639,0.05239742,0.32088417,-0.79701857
20.74500000,2,body3,-1.50583701,1.70802697,-13.99837352,0.25169302,0.20582469,-0.79701417
20.74500000,3,body4,-0.75166154,-1.30190425,-16.32383223,-0.18124117,-0.31392603,-0.71380612
20.75000000,0,body1,0.04954312,0.08580359,-15.08573556,-0.24505763,-0.42445812,-0.38361518
20.75000000,1,body2,2.23237422,-0.44848276,-14.00237239,0.04832202,0.32289134,-0.79738187
20.75000000,2,body3,-1.50456908,1.70904978,-14.00235950,0.25546898,0.20329888,-0.79737750
20.75000000,3,body4,-0.75256781,-1.30347396,-16.32740033,-0.18126162,-0.31396149,-0.71343304
20.75500000,0,body1,0.04831947,0.08368413,-15.08765189,-0.24440193,-0.42332239,-0.38291814
20.75500000,1,body2,2.23260570,-0.44686334,-14.00636021,0.04427394,0.32487773,-0.79774368
20.75500000,2,body3,-1.50328235,1.71006000,-14.00634729,0.25921328,0.20078633,-0.79773932
20.75500000,3,body4,-0.75347418,-1.30504386,-16.33096656,-0.18128568,-0.31400319,-0.71305793
20.76000000,0,body1,0.04709913,0.08157042,-15.08956476,-0.24373072,-0.42215978,-0.38223081
20.76000000,1,body2,2.23281700,-0.44523404,-14.01034983,0.04025390,0.32684295,-0.79810403
20.76000000,2,body3,-1.50197698,1.71105768,-14.01033688,0.26292524,0.19828749,-0.79809969
20.76000000,3,body4,-0.75438068,-1.30661399,-16.33453091,-0.18131320,-0.31405088,-0.71268087
20.76500000,0,body1,0.04588219,0.07946258,-15.09147421,-0.24304437,-0.42097095,-0.38155281
20.76500000,1,body2,2.23300828,-0.44359497,-14.01434125,0.03626260,0.32878666,-0.79846299
20.76500000,2,body3,-1.50065314,1.71204291,-14.01432828,0.26660419,0.19580277,-0.79845866
20.76500000,3,body4,-0.75528733,-1.30818437,-16.33809337,-0.18134402,-0.31410430,-0.71230194
20.77000000,0,body1,0.04466871,0.07736075,-15.09338030,-0.24234327,-0.41975657,-0.38088376
20.77000000,1,body2,2.23317967,-0.44194623,-14.01833446,0.03230070,0.33070852,-0.79882060
20.77000000,2,body3,-1.49931098,1.71301575,-14.01832146,0.27024952,0.19333259,-0.79881630
20.77000000,3,body4,-0.75619414,-1.30975503,-16.34165392,-0.18137799,-0.31416317,-0.71192122
20.77500000,0,body1,0.04345878,0.07526505,-15.09528307,-0.24162781,-0.41851732,-0.38022327
20.77500000,1,body2,2.23333133,-0.44028794,-14.02232946,0.02836882,0.33260821,-0.79917693
20.77500000,2,body3,-1.49795068,1.71397627,-14.02231644,0.27386064,0.19087733,-0.79917265
20.77500000,3,body4,-0.75710113,-1.31132600,-16.34521257,-0.18141496,-0.31422722,-0.71153879
20.78000000,0,body1,0.04225246,0.07317562,-15.09718255,-0.24089839,-0.41725389,-0.37957098
20.78000000,1,body2,2.23346341,-0.43862021,-14.02632623,0.02446754,0.33448544,-0.79953202
20.78000000,2,body3,-1.49657242,1.71492456,-14.02631319,0.27743702,0.18843733,-0.79952776
20.78000000,3,body4,-0.75800831,-1.31289731,-16.34876931,-0.18145476,-0.31429618,-0.71115472
20.78500000,0,body1,0.04104982,0.07109255,-15.09907879,-0.24015541,-0.41596697,-0.37892651
20.78500000,1,body2,2.23357606,-0.43694314,-14.03032478,0.02059741,0.33633996,-0.79988594
20.78500000,2,body3,-1.49517636,1.71586069,-14.03031171,0.28097815,0.18601295,-0.79988170
20.78500000,3,body4,-0.75891570,-1.31446897,-16.35232412,-0.18149724,-0.31436979,-0.71076910
20.79000000,0,body1,0.03985092,0.06901598,-15.10097183,-0.23939927,-0.41465725,-0.37828949
20.79000000,1,body2,2.23366943,-0.43525686,-14.03432509,0.01675893,0.33817152,-0.80023873
20.79000000,2,body3,-1.49376268,1.71678473,-14.03431200,0.28448357,0.18360450,-0.80023452
20.79000000,3,body4,-0.75982330,-1.31604100,-16.35587700,-0.18154224,-0.31444775,-0.71038200
20.79500000,0,body1,0.03865584,0.06694602,-15.10286169,-0.23863037,-0.41332543,-0.37765956
20.79500000,1,body2,2.23374369,-0.43356149,-14.03832716,0.01295257,0.33997988,-0.80059046
20.79500000,2,body3,-1.49233157,1.71769677,-14.03831406,0.28795285,0.18121227,-0.80058627
20.79500000,3,body4,-0.76073114,-1.31761344,-16.35942794,-0.18158960,-0.31452980,-0.70999349
20.80000000,0,body1,0.03746464,0.06488277,-15.10474843,-0.23784911,-0.41197221,-0.37703634
20.80000000,1,body2,2.23379900,-0.43185712,-14.04233099,0.00917876,0.34176486,-0.80094117
20.80000000,2,body3,-1.49088320,1.71859690,-14.04231787,0.29138559,0.17883653,-0.80093700
20.80000000,3,body4,-0.76163921,-1.31918630,-16.36297693,-0.18163916,-0.31461565,-0.70960365
20.80500000,0,body1,0.03627737,0.06282633,-15.10663207,-0.23705590,-0.41059829,-0.37641949
20.80500000,1,body2,2.23383553,-0.43014390,-14.04633657,0.00543789,0.34352627,-0.80129093
20.80500000,2,body3,-1.48941776,1.71948518,-14.04632343,0.29478146,0.17647754,-0.80128678
20.80500000,3,body4,-0.76254754,-1.32075960,-16.36652397,-0.18169076,-0.31470504,-0.70921255
20.81000000,0,body1,0.03509410,0.06077682,-15.10851264,-0.23625113,-0.40920435,-0.37580863
20.81000000,1,body2,2.23385343,-0.42842192,-14.05034389,0.00173033,0.34526396,-0.80163978
20.81000000,2,body3,-1.48793543,1.72036171,-14.05033074,0.29814013,0.17413553,-0.80163566
20.81000000,3,body4,-0.76345613,-1.32233335,-16.37006905,-0.18174424,-0.31479769,-0.70882025
20.81500000,0,body1,0.03391488,0.05873432,-15.11039016,-0.23543522,-0.40779109,-0.37520343
20.81500000,1,body2,2.23385288,-0.42669131,-14.05435296,-0.00194360,0.34697777,-0.80198777
20.81500000,2,body3,-1.48643641,1.72122658,-14.05433979,0.30146131,0.17181070,-0.80198368
20.81500000,3,body4,-0.76436500,-1.32390758,-16.37361217,-0.18179944,-0.31489331,-0.70842684
20.82000000,0,body1,0.03273977,0.05669894,-15.11226468,-0.23460854,-0.40635921,-0.37460353
20.82000000,1,body2,2.23383405,-0.42495220,-14.05836376,-0.00558362,0.34866761,-0.80233497
20.82000000,2,body3,-1.48492087,1.72207987,-14.05835058,0.30474476,0.16950326,-0.80233090
20.82000000,3,body4,-0.76527414,-1.32548228,-16.37715332,-0.18185620,-0.31499165,-0.70803236
20.82500000,0,body1,0.03156881,0.05467076,-15.11413621,-0.23377151,-0.40490938,-0.37400860
20.82500000,1,body2,2.23379709,-0.42320470,-14.06237630,-0.00918945,0.35033335,-0.80268142
20.82500000,2,body3,-1.48338901,1.72292166,-14.06236311,0.30799027,0.16721337,-0.80267738
20.82500000,3,body4,-0.76618357,-1.32705749,-16.38069249,-0.18191438,-0.31509242,-0.70763690
20.83000000,0,body1,0.03040207,0.05264987,-15.11600477,-0.23292452,-0.40344230,-0.37341831
20.83000000,1,body2,2.23374220,-0.42144892,-14.06639056,-0.01276090,0.35197492,-0.80302718
20.83000000,2,body3,-1.48184102,1.72375205,-14.06637736,0.31119764,0.16494118,-0.80302316
20.83000000,3,body4,-0.76709329,-1.32863321,-16.38422969,-0.18197380,-0.31519535,-0.70724050
20.83500000,0,body1,0.02923958,0.05063636,-15.11787040,-0.23206794,-0.40195862,-0.37283232
20.83500000,1,body2,2.23366953,-0.41968500,-14.07040656,-0.01629775,0.35359226,-0.80337230
20.83500000,2,body3,-1.48027709,1.72457112,-14.07039335,0.31436673,0.16268683,-0.80336830
20.83500000,3,body4,-0.76800332,-1.33020944,-16.38776490,-0.18203432,-0.31530018,-0.70684324
20.84000000,0,body1,0.02808140,0.04863031,-15.11973310,-0.23120218,-0.40045903,-0.37225032
20.84000000,1,body2,2.23357927,-0.41791306,-14.07442427,-0.01979985,0.35518533,-0.80371682
20.84000000,2,body3,-1.47869741,1.72537896,-14.07441106,0.31749743,0.16045043,-0.80371285
20.84000000,3,body4,-0.76891364,-1.33178621,-16.39129812,-0.18209578,-0.31540665,-0.70644517
20.84500000,0,body1,0.02692758,0.04663180,-15.12159291,-0.23032761,-0.39894418,-0.37167199
20.84500000,1,body2,2.23347158,-0.41613321,-14.07844371,-0.02326707,0.35675408,-0.80406080
20.84500000,2,body3,-1.47710217,1.72617567,-14.07843049,0.32058963,0.15823208,-0.80405686
20.84500000,3,body4,-0.76982428,-1.33336351,-16.39482935,-0.18215803,-0.31551448,-0.70604634
20.85000000,0,body1,0.02577814,0.04464089,-15.12344983,-0.22944460,-0.39741472,-0.37109704
20.85000000,1,body2,2.23334665,-0.41434557,-14.08246487,-0.02669932,0.35829851,-0.80440429
